"District","Thana","EIIN","College Name","Shift","Version","Group Name","Gender","Min GPA","Own GPA","SQ GPA","Available Seat"
"Madaripur","Madaripur Sadar","110724","asmot ali khan public school and college","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","0.00","50"
"Madaripur","Madaripur Sadar","110724","asmot ali khan public school and college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","175"
"Madaripur","Madaripur Sadar","135329","beer muktijoddha shajahan khan college","Morning","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","60"
"Madaripur","Madaripur Sadar","135329","beer muktijoddha shajahan khan college","Morning","Bangla","Science","Co-Edu","2.00","0.00","0.00","100"
"Madaripur","Madaripur Sadar","135329","beer muktijoddha shajahan khan college","Morning","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","400"
"Madaripur","Madaripur Sadar","110784","charmugria college","Day","Bangla","Humanities","Co-Edu","1.50","0.00","0.00","450"
"Madaripur","Madaripur Sadar","110784","charmugria college","Day","Bangla","Science","Co-Edu","2.00","0.00","0.00","40"
"Madaripur","Madaripur Sadar","110784","charmugria college","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","0.00","80"
"Madaripur","Madaripur Sadar","138287","dr. md. mozammel haque khan college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","300"
"Madaripur","Madaripur Sadar","138287","dr. md. mozammel haque khan college","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","50"
"Madaripur","Madaripur Sadar","135971","govt. chilarchar balikandi sheikh fazilatunnesa mujib college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","550"
"Madaripur","Madaripur Sadar","135971","govt. chilarchar balikandi sheikh fazilatunnesa mujib college","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","150"
"Madaripur","Madaripur Sadar","135971","govt. chilarchar balikandi sheikh fazilatunnesa mujib college","Day","Bangla","Science","Co-Edu","1.00","0.00","0.00","50"
"Madaripur","Madaripur Sadar","110785","madaripur govt. college","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","550"
"Madaripur","Madaripur Sadar","110785","madaripur govt. college","Day","Bangla","Science","Co-Edu","1.00","0.00","0.00","355"
"Madaripur","Madaripur Sadar","110785","madaripur govt. college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","755"
"Madaripur","Madaripur Sadar","110786","madaripur govt. sufia mohila college","Day","Bangla","Business Studies","Female","1.00","0.00","0.00","100"
"Madaripur","Madaripur Sadar","110786","madaripur govt. sufia mohila college","Day","Bangla","Humanities","Female","1.00","0.00","0.00","670"
"Madaripur","Madaripur Sadar","110786","madaripur govt. sufia mohila college","Day","Bangla","Science","Female","1.00","0.00","0.00","100"
"Madaripur","Madaripur Sadar","110761","madra high school and college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","50"
"Madaripur","Madaripur Sadar","110760","shireen jahan memorial school & college","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","0.00","60"
"Madaripur","Madaripur Sadar","110760","shireen jahan memorial school & college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","100"
"Madaripur","Madaripur Sadar","110787","syed abul hossain college","Day","Bangla","Humanities","Co-Edu","2.00","0.00","0.00","750"
"Madaripur","Madaripur Sadar","110787","syed abul hossain college","Day","Bangla","Science","Co-Edu","3.00","0.00","0.00","120"
"Madaripur","Madaripur Sadar","110787","syed abul hossain college","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","0.00","200"
"Madaripur","Rajoir","110818","govt. rajoir college","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","0.00","200"
"Madaripur","Rajoir","110818","govt. rajoir college","Day","Bangla","Science","Co-Edu","2.50","0.00","0.00","100"
"Madaripur","Rajoir","110818","govt. rajoir college","Day","Bangla","Humanities","Co-Edu","2.00","0.00","0.00","600"
"Madaripur","Rajoir","110791","govt. rajoir gopalgonj k. j. s. pilot model institution & college","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","0.00","100"
"Madaripur","Rajoir","110791","govt. rajoir gopalgonj k. j. s. pilot model institution & college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","175"
"Madaripur","Rajoir","110791","govt. rajoir gopalgonj k. j. s. pilot model institution & college","Day","Bangla","Science","Co-Edu","1.00","1.00","0.00","50"
"Madaripur","Rajoir","110817","kabirajpur saifuddin college","Day","Bangla","Science","Co-Edu","1.00","0.00","0.00","50"
"Madaripur","Rajoir","110817","kabirajpur saifuddin college","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","100"
"Madaripur","Rajoir","110817","kabirajpur saifuddin college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","250"
"Madaripur","Rajoir","110819","kadambari union mahabidyalaya","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","300"
"Madaripur","Rajoir","110819","kadambari union mahabidyalaya","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","0.00","40"
"Madaripur","Rajoir","110819","kadambari union mahabidyalaya","Day","Bangla","Science","Co-Edu","2.00","0.00","0.00","80"
"Madaripur","Rajoir","110822","shahid sardar sajahan girls school and college","Day","Bangla","Humanities","Female","2.00","1.00","0.00","290"
"Madaripur","Rajoir","110822","shahid sardar sajahan girls school and college","Day","Bangla","Science","Female","2.50","1.00","0.00","50"
"Madaripur","Rajoir","110822","shahid sardar sajahan girls school and college","Day","Bangla","Business Studies","Female","2.00","1.00","0.00","80"
"Madaripur","Rajoir","110820","sheikh rasel govt. college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","250"
"Madaripur","Rajoir","110820","sheikh rasel govt. college","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","100"
"Madaripur","Rajoir","110821","takerhat popular high school and college","Day","Bangla","Science","Co-Edu","1.00","1.00","0.00","70"
"Madaripur","Rajoir","110821","takerhat popular high school and college","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","0.00","100"
"Madaripur","Rajoir","110821","takerhat popular high school and college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","400"
"Madaripur","Shib Char","110883","baheratola adarsha mahabidyalaya shibchar","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","80"
"Madaripur","Shib Char","110883","baheratola adarsha mahabidyalaya shibchar","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","150"
"Madaripur","Shib Char","110879","elias ahmed chowdhury college","Day","Bangla","Science","Co-Edu","1.00","0.00","0.00","80"
"Madaripur","Shib Char","110879","elias ahmed chowdhury college","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","200"
"Madaripur","Shib Char","110879","elias ahmed chowdhury college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","1000"
"Madaripur","Shib Char","110880","govt. barhamganj college","Day","Bangla","Humanities","Co-Edu","2.75","0.00","0.00","900"
"Madaripur","Shib Char","110880","govt. barhamganj college","Day","Bangla","Science","Co-Edu","3.00","0.00","0.00","200"
"Madaripur","Shib Char","110880","govt. barhamganj college","Day","Bangla","Business Studies","Co-Edu","2.75","0.00","0.00","300"
"Madaripur","Shib Char","110882","nurul amin college  shibchar","Day","Bangla","Science","Co-Edu","1.00","0.00","0.00","40"
"Madaripur","Shib Char","110882","nurul amin college  shibchar","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","150"
"Madaripur","Shib Char","110882","nurul amin college  shibchar","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","400"
"Madaripur","Shib Char","110881","rizia begum mohila college","Day","Bangla","Business Studies","Female","1.00","0.00","0.00","50"
"Madaripur","Shib Char","110881","rizia begum mohila college","Day","Bangla","Science","Female","1.00","0.00","0.00","50"
"Madaripur","Shib Char","110881","rizia begum mohila college","Day","Bangla","Humanities","Female","1.00","0.00","0.00","150"
"Manikganj","Daulatpur","110906","bachamara baghutia charkatari college","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","40"
"Manikganj","Daulatpur","110906","bachamara baghutia charkatari college","Day","Bangla","Science","Co-Edu","1.00","0.00","0.00","50"
"Manikganj","Daulatpur","110906","bachamara baghutia charkatari college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","125"
"Manikganj","Daulatpur","138274","jiyanpur belayet hossain college","Day","Bangla","Science","Co-Edu","1.00","0.00","0.00","40"
"Manikganj","Daulatpur","138274","jiyanpur belayet hossain college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","100"
"Manikganj","Daulatpur","138274","jiyanpur belayet hossain college","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","50"
"Manikganj","Daulatpur","110905","motilal college","Day","Bangla","Science","Co-Edu","2.00","0.00","0.00","120"
"Manikganj","Daulatpur","110905","motilal college","Day","Bangla","Humanities","Co-Edu","1.50","0.00","0.00","350"
"Manikganj","Daulatpur","110905","motilal college","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","0.00","100"
"Manikganj","Daulatpur","110907","taluknagar college","Day","Bangla","Science","Co-Edu","1.00","0.00","0.00","40"
"Manikganj","Daulatpur","110907","taluknagar college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","60"
"Manikganj","Daulatpur","110907","taluknagar college","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","40"
"Manikganj","Ghior","110911","baniajuri union govt. school & college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","50"
"Manikganj","Ghior","110911","baniajuri union govt. school & college","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","0.00","50"
"Manikganj","Ghior","110931","dr. abdur rahim khan mahila college","Day","Bangla","Humanities","Female","1.00","0.00","0.00","50"
"Manikganj","Ghior","110930","govt. ghior college","Day","Bangla","Humanities","Co-Edu","1.50","0.00","0.00","550"
"Manikganj","Ghior","110930","govt. ghior college","Day","Bangla","Science","Co-Edu","2.00","0.00","0.00","100"
"Manikganj","Ghior","110930","govt. ghior college","Day","Bangla","Business Studies","Co-Edu","1.50","0.00","0.00","100"
"Manikganj","Ghior","110929","terosree college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","150"
"Manikganj","Ghior","110929","terosree college","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","100"
"Manikganj","Ghior","110929","terosree college","Day","Bangla","Science","Co-Edu","1.00","0.00","0.00","80"
"Manikganj","Harirampur","110948","govt. bicharpati nurul islam college","Day","Bangla","Business Studies","Co-Edu","2.50","0.00","0.00","100"
"Manikganj","Harirampur","110948","govt. bicharpati nurul islam college","Day","Bangla","Humanities","Co-Edu","2.50","0.00","0.00","250"
"Manikganj","Harirampur","110948","govt. bicharpati nurul islam college","Day","Bangla","Science","Co-Edu","3.00","0.00","0.00","50"
"Manikganj","Harirampur","110947","jhitka khawja rahmat ali college","Day","Bangla","Business Studies","Co-Edu","1.50","0.00","0.00","150"
"Manikganj","Harirampur","110947","jhitka khawja rahmat ali college","Day","Bangla","Science","Co-Edu","2.00","0.00","0.00","60"
"Manikganj","Harirampur","110947","jhitka khawja rahmat ali college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","550"
"Manikganj","Harirampur","110949","m. a. rouf college  kouri","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","85"
"Manikganj","Harirampur","110949","m. a. rouf college  kouri","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","250"
"Manikganj","Manikganj Sadar","111002","adarsha college  khabashpur","Day","Bangla","Humanities","Co-Edu","2.00","0.00","0.00","450"
"Manikganj","Manikganj Sadar","111002","adarsha college  khabashpur","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","0.00","100"
"Manikganj","Manikganj Sadar","111002","adarsha college  khabashpur","Day","Bangla","Science","Co-Edu","3.00","0.00","0.00","50"
"Manikganj","Manikganj Sadar","110976","afroza ramzan girls high school & college","Day","Bangla","Humanities","Female","1.00","1.00","0.00","100"
"Manikganj","Manikganj Sadar","110999","begum jarina college  manikgang","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","100"
"Manikganj","Manikganj Sadar","110963","betila high school & college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","100"
"Manikganj","Manikganj Sadar","110963","betila high school & college","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","0.00","50"
"Manikganj","Manikganj Sadar","110994","garpara hafizuddin college","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","40"
"Manikganj","Manikganj Sadar","110994","garpara hafizuddin college","Day","Bangla","Science","Co-Edu","1.00","0.00","0.00","40"
"Manikganj","Manikganj Sadar","110994","garpara hafizuddin college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","60"
"Manikganj","Manikganj Sadar","138780","golam monir hossain mohila college","Day","Bangla","Humanities","Female","1.00","1.00","0.00","60"
"Manikganj","Manikganj Sadar","111000","govt. debendra college","Day","Bangla","Humanities","Co-Edu","3.50","0.00","0.00","825"
"Manikganj","Manikganj Sadar","111000","govt. debendra college","Day","Bangla","Science","Co-Edu","4.50","0.00","0.00","425"
"Manikganj","Manikganj Sadar","111000","govt. debendra college","Day","Bangla","Business Studies","Co-Edu","3.50","0.00","0.00","600"
"Manikganj","Manikganj Sadar","130749","kaniz fatema girls school & college","Day","Bangla","Humanities","Female","3.00","1.00","0.00","50"
"Manikganj","Manikganj Sadar","130749","kaniz fatema girls school & college","Day","Bangla","Science","Female","3.50","1.00","0.00","50"
"Manikganj","Manikganj Sadar","130749","kaniz fatema girls school & college","Day","Bangla","Business Studies","Female","2.50","1.00","0.00","50"
"Manikganj","Manikganj Sadar","110998","khan bahadur awlad hossain college","Day","Bangla","Business Studies","Co-Edu","2.50","0.00","0.00","300"
"Manikganj","Manikganj Sadar","110998","khan bahadur awlad hossain college","Day","Bangla","Humanities","Co-Edu","2.75","0.00","0.00","600"
"Manikganj","Manikganj Sadar","110998","khan bahadur awlad hossain college","Day","Bangla","Science","Co-Edu","3.50","0.00","0.00","150"
"Manikganj","Manikganj Sadar","110997","khondakar delwar hossain college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","300"
"Manikganj","Manikganj Sadar","110997","khondakar delwar hossain college","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","40"
"Manikganj","Manikganj Sadar","110996","manikganj govt. mohila college","Day","Bangla","Business Studies","Female","2.00","0.00","0.00","250"
"Manikganj","Manikganj Sadar","110996","manikganj govt. mohila college","Day","Bangla","Humanities","Female","2.00","0.00","0.00","1000"
"Manikganj","Manikganj Sadar","110996","manikganj govt. mohila college","Day","Bangla","Science","Female","2.50","0.00","0.00","250"
"Manikganj","Manikganj Sadar","137068","monno international school & college","Morning","Bangla","Science","Co-Edu","3.00","1.00","0.00","80"
"Manikganj","Manikganj Sadar","137068","monno international school & college","Morning","English","Science","Co-Edu","3.00","1.00","0.00","50"
"Manikganj","Manikganj Sadar","137068","monno international school & college","Morning","Bangla","Humanities","Co-Edu","2.50","1.00","0.00","50"
"Manikganj","Manikganj Sadar","137068","monno international school & college","Morning","Bangla","Business Studies","Co-Edu","2.50","1.00","0.00","50"
"Manikganj","Manikganj Sadar","138818","national residential college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","50"
"Manikganj","Manikganj Sadar","138818","national residential college","Day","Bangla","Science","Co-Edu","1.00","0.00","0.00","40"
"Manikganj","Manikganj Sadar","111003","rajibpur adarsha college","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","60"
"Manikganj","Manikganj Sadar","111003","rajibpur adarsha college","Day","Bangla","Science","Co-Edu","1.00","0.00","0.00","50"
"Manikganj","Manikganj Sadar","111003","rajibpur adarsha college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","230"
"Manikganj","Manikganj Sadar","110995","ramjan ali college  joyra","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","100"
"Manikganj","Manikganj Sadar","110995","ramjan ali college  joyra","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","40"
